Brand,Model (Raw),Model (Clean),Slug,Track Sizes,Has Bottom Roller Data,Has Sprocket Data,Has Idler Data,Has Carrier Roller Data
"Yanmar","8 R","8R","yanmar-8r","230x72x50","NO","NO","NO","NO"
"Yanmar","Aura 28","Aura28","yanmar-aura28","300x52.5x78","NO","NO","NO","NO"
"Yanmar","B 07","B07","yanmar-b07","180x72x37","NO","NO","NO","NO"
"Yanmar","B 07-1","B07-1","yanmar-b07-1","180x72x37","NO","NO","NO","NO"
"Yanmar","B 08 Scopy","B08Scopy","yanmar-b08scopy","180x72x37","NO","NO","NO","NO"
"Yanmar","B 08 [OEM 180x72x32]","B08","yanmar-b08","180x72x32; 180x72x37","NO","NO","NO","NO"
"Yanmar","B 08-3 ('2002)","B08-3","yanmar-b08-3","180x72x37","NO","NO","NO","NO"
"Yanmar","B 08-3RV","B08-3RV","yanmar-b08-3rv","180x72x37","NO","NO","NO","NO"
"Yanmar","B 08R Scopy","B08R Scopy","yanmar-b08rscopy","180x72x37","NO","NO","NO","NO"
"Yanmar","B 08RV Scopy","B08RV Scopy","yanmar-b08rvscopy","180x72x37","NO","NO","NO","NO"
"Yanmar","B 10","B10","yanmar-b10","200x72x39; 230x72x43","NO","NO","NO","NO"
"Yanmar","B 10R","B10R","yanmar-b10r","200x72x39","NO","NO","NO","NO"
"Yanmar","B 12","B12","yanmar-b12","230x72x43","NO","NO","NO","NO"
"Yanmar","B 12-1","B12-1","yanmar-b12-1","230x72x43","NO","NO","NO","NO"
"Yanmar","B 12-2","B12-2","yanmar-b12-2","230x72x43","NO","NO","NO","NO"
"Yanmar","B 12-3","B12-3","yanmar-b12-3","230x72x43; 200x72x47","NO","NO","NO","NO"
"Yanmar","B 12-3PR","B12-3PR","yanmar-b12-3pr","230x72x43","NO","NO","NO","NO"
"Yanmar","B 12PR","B12PR","yanmar-b12pr","230x72x43","NO","NO","NO","NO"
"Yanmar","B 14 Check Length","B14Check Length","yanmar-b14checklength","200x72x47; 230x72x43; 230x72x47","NO","NO","NO","NO"
"Yanmar","B 14-1","B14-1","yanmar-b14-1","230x72x43","NO","NO","NO","NO"
"Yanmar","B 15 [OEM 230x72x43]","B15","yanmar-b15","230x72x43; 230x96x32","NO","NO","NO","NO"
"Yanmar","B 15-3 ('2002)","B15-3","yanmar-b15-3","200x72x47","NO","NO","NO","NO"
"Yanmar","B 15-3CR","B15-3CR","yanmar-b15-3cr","200x72x42","NO","NO","NO","NO"
"Yanmar","B 15-3EX","B15-3EX","yanmar-b15-3ex","230x72x47","NO","NO","NO","NO"
"Yanmar","B 15-3PR","B15-3PR","yanmar-b15-3pr","200x72x47","NO","NO","NO","NO"
"Yanmar","B 15CR","B15CR","yanmar-b15cr","200x72x47","NO","NO","NO","NO"
"Yanmar","B 15EX","B15EX","yanmar-b15ex","230x72x47","NO","NO","NO","NO"
"Yanmar","B 15MC","B15MC","yanmar-b15mc","200x72x47","NO","NO","NO","NO"
"Yanmar","B 15PR","B15PR","yanmar-b15pr","230x72x43","NO","NO","NO","NO"
"Yanmar","B 17","B17","yanmar-b17","230x72x43","NO","NO","NO","NO"
"Yanmar","B 17-1","B17-1","yanmar-b17-1","230x72x43","NO","NO","NO","NO"
"Yanmar","B 17-2","B17-2","yanmar-b17-2","230x72x43; 230x72x47","NO","NO","NO","NO"
"Yanmar","B 17-3","B17-3","yanmar-b17-3","200x72x47","NO","NO","NO","NO"
"Yanmar","B 17-3EX","B17-3EX","yanmar-b17-3ex","230x72x47","NO","NO","NO","NO"
"Yanmar","B 17EX","B17EX","yanmar-b17ex","230x72x47","NO","NO","NO","NO"
"Yanmar","B 17PR","B17PR","yanmar-b17pr","230x72x43","NO","NO","NO","NO"
"Yanmar","B 18EX","B18EX","yanmar-b18ex","230x72x47","NO","NO","NO","NO"
"Yanmar","B 19","B19","yanmar-b19","260x96x38; 250x48x76","NO","NO","NO","NO"
"Yanmar","B 19.2","B19.2","yanmar-b192","260x96x38; 250x48x76","NO","NO","NO","NO"
"Yanmar","B 19PR","B19PR","yanmar-b19pr","260x96x38; 250x48x76","NO","NO","NO","NO"
"Yanmar","B 1U","B1U","yanmar-b1u","200x72x40","NO","NO","NO","NO"
"Yanmar","B 25V (Victas: offset type)","B25V","yanmar-b25v","300x55.5x76","NO","NO","NO","NO"
"Yanmar","B 25V (Victas: offset type) >'2006","B25V>'2006","yanmar-b25v2006","260x55.5x78; 300x55.5x78","NO","NO","NO","NO"
"Yanmar","B 25VCR (Offset type)","B25VCR","yanmar-b25vcr","300x55.5x76","NO","NO","NO","NO"
"Yanmar","B 25VCR (Victas: offset type) > '2006","B25VCR> '2006","yanmar-b25vcr2006","260x55.5x78; 300x55.5x78","NO","NO","NO","NO"
"Yanmar","B 27-2A [OEM 300x55.5(k)x76]","B27-2A","yanmar-b27-2a","300x55.5x76; 320x106x39","NO","NO","NO","NO"
"Yanmar","B 27-2B (Offset type)","B27-2B","yanmar-b27-2b","300x55.5x82","NO","NO","NO","NO"
"Yanmar","B 3-3","B3-3","yanmar-b3-3","300x55.5x82","NO","NO","NO","NO"
"Yanmar","B 30V (Victas: Offset type)","B30V","yanmar-b30v","300x55.5x82","NO","NO","NO","NO"
"Yanmar","B 30VCR (Victas: Offset type)","B30VCR","yanmar-b30vcr","300x55.5x82","NO","NO","NO","NO"
"Yanmar","B 30VPR (Victas: Offset type)","B30VPR","yanmar-b30vpr","300x55.5x82","NO","NO","NO","NO"
"Yanmar","B 37-2B (Offset type)","B37-2B","yanmar-b37-2b","300x55.5x82","NO","NO","NO","NO"
"Yanmar","B 37V (Victas: Offset type)","B37V","yanmar-b37v","300x55.5x82","NO","NO","NO","NO"
"Yanmar","B 37VCR (Offset type)","B37VCR","yanmar-b37vcr","300x55.5x82","NO","NO","NO","NO"
"Yanmar","B 37VPR (Offset type)","B37VPR","yanmar-b37vpr","300x55.5x82","NO","NO","NO","NO"
"Yanmar","B 3U","B3U","yanmar-b3u","300x52.5x80; 300x55x77","NO","NO","NO","NO"
"Yanmar","B 40VIO","B40VIO","yanmar-b40vio","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","B 4U","B4U","yanmar-b4u","300x52.5x84; 300x55x81","NO","NO","NO","NO"
"Yanmar","B 50-2B (Offset type)","B50-2B","yanmar-b50-2b","400x75.5x74","NO","NO","NO","NO"
"Yanmar","B 50V (Victas: Offset type)","B50V","yanmar-b50v","400x75.5x74","NO","NO","NO","NO"
"Yanmar","B 50VCR (Victas: Offset type)","B50VCR","yanmar-b50vcr","400x75.5x74","NO","NO","NO","NO"
"Yanmar","B 50VIO","B50VIO","yanmar-b50vio","400x75.5x74","NO","NO","NO","NO"
"Yanmar","B 7 Pro Sigma","B7Pro Sigma","yanmar-b7prosigma","450x83.5x74","NO","NO","NO","NO"
"Yanmar","B 7 Sigma","B7Sigma","yanmar-b7sigma","450x83.5x74","NO","NO","NO","NO"
"Yanmar","B 7U","B7U","yanmar-b7u","450x163x38; 450x81x76","NO","NO","NO","NO"
"Yanmar","B6-3","B6-3","yanmar-b6-3","400x75.5x74","NO","NO","NO","NO"
"Yanmar","C 08 (Carrier)","C08","yanmar-c08","180x72x36","NO","NO","NO","NO"
"Yanmar","C 10R (Carrier)","C10R","yanmar-c10r","230x72x50","NO","NO","NO","NO"
"Yanmar","C 10R-1 (Carrier)","C10R-1","yanmar-c10r-1","230x72x50","NO","NO","NO","NO"
"Yanmar","C 12R (Carrier)","C12R","yanmar-c12r","230x72x50","NO","NO","NO","NO"
"Yanmar","C 50R-1 (carrier) [OEM 450x110x74]","C50R-1","yanmar-c50r-1","450x110x74; 500x90x82","NO","NO","NO","NO"
"Yanmar","C 8R (Carrier)","C8R","yanmar-c8r","230x72x50","NO","NO","NO","NO"
"Yanmar","CD 7CDA","CD7CDA","yanmar-cd7cda","230x72x50","NO","NO","NO","NO"
"Yanmar","CG 3 HAST (Carrier)","CG3HAST","yanmar-cg3hast","180x60x37","NO","NO","NO","NO"
"Yanmar","CG 3D (Carrier)","CG3D","yanmar-cg3d","200x72x37; 180x72x37","NO","NO","NO","NO"
"Yanmar","CR 10","CR10","yanmar-cr10","230x72x50","NO","NO","NO","NO"
"Yanmar","CR 12R","CR12R","yanmar-cr12r","230x72x50","NO","NO","NO","NO"
"Yanmar","DC 153","DC153","yanmar-dc153","200x72x37; 200x72x39; 180x72x37","NO","NO","NO","NO"
"Yanmar","K4SC (Sky lifter)","K4SC","yanmar-k4sc","180x72x41","NO","NO","NO","NO"
"Yanmar","MCG 100 (Carrier)","MCG100","yanmar-mcg100","160x60x37; 180x60x37","NO","NO","NO","NO"
"Yanmar","MCG 111F (Carrier)","MCG111F","yanmar-mcg111f","180x60x37","NO","NO","NO","NO"
"Yanmar","MCG 130 (Carrier)","MCG130","yanmar-mcg130","200x72x31; 180x72x31","NO","NO","NO","NO"
"Yanmar","MCG 131 (Carrier)","MCG131","yanmar-mcg131","180x72x34","NO","NO","NO","NO"
"Yanmar","MCG 150 (Carrier)","MCG150","yanmar-mcg150","200x72x38; 180x72x38","NO","NO","NO","NO"
"Yanmar","MCG 91 (Carrier)","MCG91","yanmar-mcg91","160x60x34; 180x60x34","NO","NO","NO","NO"
"Yanmar","MCG 95 (Carrier)","MCG95","yanmar-mcg95","160x60x35; 180x60x35","NO","NO","NO","NO"
"Yanmar","MCG 95 N-HST","MCG95N-HST","yanmar-mcg95n-hst","180x60x37","NO","NO","NO","NO"
"Yanmar","MCG 950 (Carrier)","MCG950","yanmar-mcg950","180x60x37","NO","NO","NO","NO"
"Yanmar","SV 08","SV08","yanmar-sv08","180x72x37","NO","NO","NO","NO"
"Yanmar","SV 09","SV09","yanmar-sv09","180x72x37","NO","NO","NO","NO"
"Yanmar","SV 100","SV100","yanmar-sv100","485x92x72","NO","NO","NO","NO"
"Yanmar","SV 100VCR","SV100VCR","yanmar-sv100vcr","485x92x72","NO","NO","NO","NO"
"Yanmar","SV 120","SV120","yanmar-sv120","500x92x78","NO","NO","NO","NO"
"Yanmar","SV 15","SV15","yanmar-sv15","230x72x47","NO","NO","NO","NO"
"Yanmar","SV 15CR","SV15CR","yanmar-sv15cr","230x72x47","NO","NO","NO","NO"
"Yanmar","SV 15PR","SV15PR","yanmar-sv15pr","230x72x47","NO","NO","NO","NO"
"Yanmar","SV 16","SV16","yanmar-sv16","230x72x47","NO","NO","NO","NO"
"Yanmar","SV 17","SV17","yanmar-sv17","230x72x47","NO","NO","NO","NO"
"Yanmar","SV 17CR","SV17CR","yanmar-sv17cr","230x72x47","NO","NO","NO","NO"
"Yanmar","SV 17CRE","SV17CRE","yanmar-sv17cre","230x72x47","NO","NO","NO","NO"
"Yanmar","SV 17EX","SV17EX","yanmar-sv17ex","230x72x47","NO","NO","NO","NO"
"Yanmar","SV 18EX","SV18EX","yanmar-sv18ex","230x72x47","NO","NO","NO","NO"
"Yanmar","SV 20","SV20","yanmar-sv20","250x48.5x84","NO","NO","NO","NO"
"Yanmar","SV 22","SV22","yanmar-sv22","250x48.5x84","NO","NO","NO","NO"
"Yanmar","SV 26","SV26","yanmar-sv26","250x55.5x79","NO","NO","NO","NO"
"Yanmar","SV 60","SV60","yanmar-sv60","400x73x76","NO","NO","NO","NO"
"Yanmar","T175 (Compact Track Loader)","T175","yanmar-t175","320x86x54","NO","NO","NO","NO"
"Yanmar","T210 (Compact Track Loader)","T210","yanmar-t210","450x86x56","NO","NO","NO","NO"
"Yanmar","VIO 10","VIO10","yanmar-vio10","180x72x43; 200x72x43","NO","NO","NO","NO"
"Yanmar","VIO 100","VIO100","yanmar-vio100","485x92x72","NO","NO","NO","NO"
"Yanmar","VIO 12","VIO12","yanmar-vio12","180x72x43; 200x72x43","NO","NO","NO","NO"
"Yanmar","VIO 15","VIO15","yanmar-vio15","230x72x47","NO","NO","NO","NO"
"Yanmar","VIO 15-2","VIO15-2","yanmar-vio15-2","230x72x47","NO","NO","NO","NO"
"Yanmar","VIO 17 [OEM 230x72x46]","VIO17","yanmar-vio17","230x72x46; 230x72x47","NO","NO","NO","NO"
"Yanmar","VIO 17PR [OEM 230x72x47]","VIO17PR","yanmar-vio17pr","230x72x47","NO","NO","NO","NO"
"Yanmar","VIO 20","VIO20","yanmar-vio20","260x97x40; 250x48.5x80","NO","NO","NO","NO"
"Yanmar","VIO 20 Global","VIO20Global","yanmar-vio20global","250x48.5x84","NO","NO","NO","NO"
"Yanmar","VIO 20-1","VIO20-1","yanmar-vio20-1","260x97x42; 250x48.5x84","NO","NO","NO","NO"
"Yanmar","VIO 20-2","VIO20-2","yanmar-vio20-2","260x97x42; 250x48.5x84","NO","NO","NO","NO"
"Yanmar","VIO 20-3 (offset type)","VIO20-3","yanmar-vio20-3","250x48.5x84","NO","NO","NO","NO"
"Yanmar","VIO 20-4 (offset type)","VIO20-4","yanmar-vio20-4","250x48.5x84","NO","NO","NO","NO"
"Yanmar","VIO 20CR","VIO20CR","yanmar-vio20cr","250x48.5x84","NO","NO","NO","NO"
"Yanmar","VIO 20PR-1","VIO20PR-1","yanmar-vio20pr-1","250x48.5x84","NO","NO","NO","NO"
"Yanmar","VIO 25 [OEM 250x55.5x79 Symetric)","VIO25 [OEM250x55.5x79Symetric)","yanmar-vio25oem250x555x79symetric","250x55.5x79","NO","NO","NO","NO"
"Yanmar","VIO 25 [OEM 260x55.5x78 Offset)","VIO25 [OEM260x55.5x78Offset)","yanmar-vio25oem260x555x78offset","260x55.5x78; 300x55.5x78","NO","NO","NO","NO"
"Yanmar","VIO 25-4","VIO25-4","yanmar-vio25-4","260x55.5x78; 300x55.5x78","NO","NO","NO","NO"
"Yanmar","VIO 25-6","VIO25-6","yanmar-vio25-6","250x55.5x79","NO","NO","NO","NO"
"Yanmar","VIO 25PR","VIO25PR","yanmar-vio25pr","260x55.5x78; 300x55.5x78","NO","NO","NO","NO"
"Yanmar","VIO 26","VIO26","yanmar-vio26","250x55.5x79","NO","NO","NO","NO"
"Yanmar","VIO 27","VIO27","yanmar-vio27","260x55.5x78; 300x55.5x78","NO","NO","NO","NO"
"Yanmar","VIO 27-2 (Offset type)","VIO27-2","yanmar-vio27-2","260x55.5x78; 300x55.5x78","NO","NO","NO","NO"
"Yanmar","VIO 27-2 Global (Offset type)","VIO27-2Global","yanmar-vio27-2global","260x55.5x78; 300x55.5x78","NO","NO","NO","NO"
"Yanmar","VIO 27-3","VIO27-3","yanmar-vio27-3","260x55.5x78; 300x55.5x78","NO","NO","NO","NO"
"Yanmar","VIO 27-5","VIO27-5","yanmar-vio27-5","260x55.5x78; 300x55.5x78","NO","NO","NO","NO"
"Yanmar","VIO 27-6","VIO27-6","yanmar-vio27-6","250x55.5x79","NO","NO","NO","NO"
"Yanmar","VIO 30-1","VIO30-1","yanmar-vio30-1","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 30-2","VIO30-2","yanmar-vio30-2","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 30-3S","VIO30-3S","yanmar-vio30-3s","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 30-6","VIO30-6","yanmar-vio30-6","300x55x84; 300x52.5x88","NO","NO","NO","NO"
"Yanmar","VIO 30V (Offset type)","VIO30V","yanmar-vio30v","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 33 (Offset type)","VIO33","yanmar-vio33","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 33-6","VIO33-6","yanmar-vio33-6","300x55x84; 300x52.5x82","NO","NO","NO","NO"
"Yanmar","VIO 35 (Offset type)","VIO35","yanmar-vio35","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 35 Global","VIO35Global","yanmar-vio35global","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 35-1 (Offset type)","VIO35-1","yanmar-vio35-1","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 35-2 (Offset type)","VIO35-2","yanmar-vio35-2","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 35-3 (Offset type)","VIO35-3","yanmar-vio35-3","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 35-5 (Offset type)","VIO35-5","yanmar-vio35-5","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 35-6","VIO35-6","yanmar-vio35-6","300x55x84; 300x52.5x88","NO","NO","NO","NO"
"Yanmar","VIO 35CR (Offset type)","VIO35CR","yanmar-vio35cr","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 38 (Offset type)","VIO38","yanmar-vio38","300x55.5x82","NO","NO","NO","NO"
"Yanmar","VIO 38-6","VIO38-6","yanmar-vio38-6","300x55x84; 300x52.5x88","NO","NO","NO","NO"
"Yanmar","VIO 40 (Offset type)","VIO40","yanmar-vio40","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 40-1 (Offset type)","VIO40-1","yanmar-vio40-1","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 40-2 (Offset type)","VIO40-2","yanmar-vio40-2","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 40-3 (Offset type)","VIO40-3","yanmar-vio40-3","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 40V (Offset type)","VIO40V","yanmar-vio40v","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 45 (Offset type)","VIO45","yanmar-vio45","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 45 CR","VIO45CR","yanmar-vio45cr","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 45 Global (Offset type)","VIO45Global","yanmar-vio45global","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 45-3 (Offset type)","VIO45-3","yanmar-vio45-3","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 45-5 (Offset type)","VIO45-5","yanmar-vio45-5","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 45-6","VIO45-6","yanmar-vio45-6","350x73x76","NO","NO","NO","NO"
"Yanmar","VIO 45V (Offset type)","VIO45V","yanmar-vio45v","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 50-1 (Offset type)","VIO50-1","yanmar-vio50-1","400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 50-2 (Offset type)","VIO50-2","yanmar-vio50-2","400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 50-2 Global","VIO50-2Global","yanmar-vio50-2global","400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 50-3 (Offset type)","VIO50-3","yanmar-vio50-3","400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 50-6","VIO50-6","yanmar-vio50-6","350x73x76","NO","NO","NO","NO"
"Yanmar","VIO 50-PR-1","VIO50-PR-1","yanmar-vio50-pr-1","400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 50U (Offset type)","VIO50U","yanmar-vio50u","350x75.5x74; 400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 50V (Offset type)","VIO50V","yanmar-vio50v","400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 55 (Offset type)","VIO55","yanmar-vio55","400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 55 CR","VIO55CR","yanmar-vio55cr","400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 55-3 (Offset type)","VIO55-3","yanmar-vio55-3","400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 55-5 (Offset type)","VIO55-5","yanmar-vio55-5","400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 55-6","VIO55-6","yanmar-vio55-6","400x73x76","NO","NO","NO","NO"
"Yanmar","VIO 57-6","VIO57-6","yanmar-vio57-6","400x73x76","NO","NO","NO","NO"
"Yanmar","VIO 57U","VIO57U","yanmar-vio57u","400x75.5x74","NO","NO","NO","NO"
"Yanmar","VIO 70","VIO70","yanmar-vio70","450x84x74; 450x81x76","NO","NO","NO","NO"
"Yanmar","VIO 70A (Offset type)","VIO70A","yanmar-vio70a","450x83.5x74","NO","NO","NO","NO"
"Yanmar","VIO 70CR","VIO70CR","yanmar-vio70cr","450x84x74; 450x81x76","NO","NO","NO","NO"
"Yanmar","VIO 75 (Offset type)","VIO75","yanmar-vio75","450x83.5x74","NO","NO","NO","NO"
"Yanmar","VIO 75-A (Offset type)","VIO75-A","yanmar-vio75-a","450x83.5x74","NO","NO","NO","NO"
"Yanmar","VIO 80 (Offset type)","VIO80","yanmar-vio80","450x83.5x74","NO","NO","NO","NO"
"Yanmar","VIO 80-1","VIO80-1","yanmar-vio80-1","450x83.5x74","NO","NO","NO","NO"
"Yanmar","VIO 82","VIO82","yanmar-vio82","450x83.5x74","NO","NO","NO","NO"
"Yanmar","WB 1300","WB1300","yanmar-wb1300","280x72x52; 250x72x52","NO","NO","NO","NO"
"Yanmar","WB 500 (minidumper)","WB500","yanmar-wb500","200x72x34; 180x72x34","NO","NO","NO","NO"
"Yanmar","Y 12","Y12","yanmar-y12","230x72x43","NO","NO","NO","NO"
"Yanmar","Y 12B","Y12B","yanmar-y12b","230x72x43","NO","NO","NO","NO"
"Yanmar","Y 14","Y14","yanmar-y14","230x72x43","NO","NO","NO","NO"
"Yanmar","YB 10","YB10","yanmar-yb10","230x72x43","NO","NO","NO","NO"
"Yanmar","YB 10-2","YB10-2","yanmar-yb10-2","230x72x43","NO","NO","NO","NO"
"Yanmar","YB 101","YB101","yanmar-yb101","200x72x39","NO","NO","NO","NO"
"Yanmar","YB 101UZ","YB101UZ","yanmar-yb101uz","200x72x39","NO","NO","NO","NO"
"Yanmar","YB 101VL","YB101VL","yanmar-yb101vl","200x72x39","NO","NO","NO","NO"
"Yanmar","YB 121","YB121","yanmar-yb121","230x72x43","NO","NO","NO","NO"
"Yanmar","YB 125","YB125","yanmar-yb125","260x55.5x78; 300x55.5x78","NO","NO","NO","NO"
"Yanmar","YB 151","YB151","yanmar-yb151","230x72x43","NO","NO","NO","NO"
"Yanmar","YBT 650","YBT650","yanmar-ybt650","230x72x43","NO","NO","NO","NO"
"Yanmar","YEW 5D-1","YEW5D-1","yanmar-yew5d-1","230x72x50; 250x72x35","NO","NO","NO","NO"
"Yanmar","YEW 8R","YEW8R","yanmar-yew8r","230x72x50","NO","NO","NO","NO"
"Yanmar","YFW 8R (Mini-dumper)","YFW8R","yanmar-yfw8r","230x72x50","NO","NO","NO","NO"
"Yanmar","YM 10","YM10","yanmar-ym10","200x72x34; 180x72x34","NO","NO","NO","NO"
"Yanmar","YMD 60","YMD60","yanmar-ymd60","200x72x34; 180x72x34","NO","NO","NO","NO"
"Ygry","M 120","M120","ygry-m120","230x72x43","NO","NO","NO","NO"
"Ygry","SA 140","SA140","ygry-sa140","230x72x43","NO","NO","NO","NO"
"Ygry","SA 170","SA170","ygry-sa170","250x72x47","NO","NO","NO","NO"
"Ygry","Y 12","Y12","ygry-y12","230x72x43","NO","NO","NO","NO"
"Ygry","Y 12B","Y12B","ygry-y12b","230x72x43","NO","NO","NO","NO"
"Ygry","Y 14","Y14","ygry-y14","230x72x43","NO","NO","NO","NO"
"Ygry","Y 14B","Y14B","ygry-y14b","230x72x43","NO","NO","NO","NO"
"Ygry","Y 15","Y15","ygry-y15","230x72x47","NO","NO","NO","NO"
"Yuchai","R 103.3","R103.3","yuchai-r1033","230x72x43","NO","NO","NO","NO"
"Yuchai","R 105.3","R105.3","yuchai-r1053","230x72x43","NO","NO","NO","NO"
"Yuchai","WY 1.3","WY1.3","yuchai-wy13","230x72x43","NO","NO","NO","NO"
"Yuchai","WY 2.5","WY2.5","yuchai-wy25","300x109x38; 300x52.5x78","NO","NO","NO","NO"
"Yuchai","WY 3.5","WY3.5","yuchai-wy35","300x109x41; 300x52.5x84","NO","NO","NO","NO"
"Yuchai","YC 15-7","YC15-7","yuchai-yc15-7","230x72x43","NO","NO","NO","NO"
"Yuchai","YC 15-8","YC15-8","yuchai-yc15-8","230x72x43","NO","NO","NO","NO"
"Yuchai","YC 25","YC25","yuchai-yc25","300x55x76; 300x52.5x78","NO","NO","NO","NO"
"Yuchai","YC 25-2","YC25-2","yuchai-yc25-2","300x55x76; 300x52.5x78","NO","NO","NO","NO"
"Yuchai","YC 25-8","YC25-8","yuchai-yc25-8","300x55x76; 300x52.5x78","NO","NO","NO","NO"
"Yuchai","YC 30-2","YC30-2","yuchai-yc30-2","300x55x76; 300x52.5x78","NO","NO","NO","NO"
"Yuchai","YC 35 SR","YC35SR","yuchai-yc35sr","300x55x82; 300x52.5x84","NO","NO","NO","NO"
"Yuchai","YC 35-7","YC35-7","yuchai-yc35-7","300x55x82; 300x52.5x84","NO","NO","NO","NO"
"Yuchai","YC 35-8","YC35-8","yuchai-yc35-8","300x52.5x84","NO","NO","NO","NO"
"Yuchai","YC 45 [OEM 300x55x86]","YC45","yuchai-yc45","300x55x86","NO","NO","NO","NO"
"Yuchai","YC 45-6 [OEM 300x55x94]","YC45-6","yuchai-yc45-6","300x55x94","NO","NO","NO","NO"
"Yuchai","YC 55-2","YC55-2","yuchai-yc55-2","400x73x74; 400x72.5x74","NO","NO","NO","NO"
"Yuchai","YC 85","YC85","yuchai-yc85","450x76x80","NO","NO","NO","NO"
"Yuchai","YC 85-7","YC85-7","yuchai-yc85-7","450x76x80","NO","NO","NO","NO"
"Yutani","B 53","B53","yutani-b53","450x81.5x74; 450x81x76","NO","NO","NO","NO"
"Yutani","B 76","B76","yutani-b76","450x81.5x74; 450x81x76","NO","NO","NO","NO"
"Yutani","Z 53","Z53","yutani-z53","300x109x38; 300x52.5x78","NO","NO","NO","NO"
"Yutani","Z 54","Z54","yutani-z54","300x109x40; 300x52.5x82","NO","NO","NO","NO"
"Yutani","Z 55","Z55","yutani-z55","350x108x42; 350x52.5x86","NO","NO","NO","NO"
"Zavattini","E19P/9SC","E19P/9SC","zavattini-e19p9sc","250x72x52","NO","NO","NO","NO"
"Zeppelin","ZR 02","ZR02","zeppelin-zr02","230x96x33; 230x48x66","NO","NO","NO","NO"
"Zeppelin","ZR 14","ZR14","zeppelin-zr14","300x55x72; 300x52.5x74","NO","NO","NO","NO"
"Zeppelin","ZR 15","ZR15","zeppelin-zr15","230x96x33; 230x48x66","NO","NO","NO","NO"
"Zeppelin","ZR 25","ZR25","zeppelin-zr25","300x55x72; 300x52.5x74","NO","NO","NO","NO"
"Zeppelin","ZR 35","ZR35","zeppelin-zr35","300x55x78; 300x52.5x80","NO","NO","NO","NO"
"Zeppelin","ZR 45","ZR45","zeppelin-zr45","400x72.5x72","NO","NO","NO","NO"
"Zeppelin","ZR 55","ZR55","zeppelin-zr55","400x72.5x76","NO","NO","NO","NO"
"Zeppelin","ZRH 02","ZRH02","zeppelin-zrh02","230x96x33; 230x48x66","NO","NO","NO","NO"
"Zeppelin","ZRH 04","ZRH04","zeppelin-zrh04","300x109x36; 300x52.5x74","NO","NO","NO","NO"
"Zeppelin","ZRH 12","ZRH12","zeppelin-zrh12","230x96x33; 230x48x66","NO","NO","NO","NO"
"Zeppelin","ZRH 14","ZRH14","zeppelin-zrh14","300x55x72; 300x52.5x74","NO","NO","NO","NO"
"Zeppelin","ZRH 16","ZRH16","zeppelin-zrh16","300x55x78; 300x52.5x80","NO","NO","NO","NO"
"Zeppelin","ZRH 8","ZRH8","zeppelin-zrh8","300x109x39; 300x52.5x80","NO","NO","NO","NO"
"Zhenyu","ZY 55","ZY55","zhenyu-zy55","400x72.5x72","NO","NO","NO","NO"
"Zntsis Brzesko","RT-10","RT-10","zntsis-brzesko-rt-10","230x72x43","NO","NO","NO","NO"
